qseqid,Orthogroup
43887,OG0064324
43893,OG0000534
43897,OG0003535
43905,OG0016577
43907,OG0005013
43908,OG0001675
4391,OG0006646
43911,OG0000839
43912,OG0005319
43916,OG0001658
43918,OG0002745
43928,OG0012569
4393,OG0012069
43930,OG0011208
43933,OG0000704
43935,OG0002517
43936,OG0000187
43938,OG0000328
4394,OG0026576
43941,OG0002510
43942,OG0000099
43944,OG0001001
43945,OG0027755
43956,OG0001058
43958,OG0009123
43961,OG0000384
43965,OG0064392
43973,OG0003844
43976,OG0000553
43979,OG0006792
43980,OG0000994
43986,OG0002653
43991,OG0481223
43993,OG0001200
43994,OG0001147
43995,OG0000725
43997,OG0116785
43998,OG0116786
43999,OG0481228
44,OG0025425
44002,OG0143819
44009,OG0481229
4401,OG0064315
44025,OG0002114
44027,OG0009989
44028,OG0002477
44029,OG0010884
4403,OG0000511
44030,OG0001486
44035,OG0097651
44038,OG0481236
44039,OG0116790
44040,OG0143825
44041,OG0005249
44058,OG0006469
44059,OG0073085
44061,OG0004204
44063,OG0116794
44064,OG0000446
44067,OG0032663
44077,OG0014419
44079,OG0005343
44080,OG0000541
44084,OG0000374
44089,OG0030768
4409,OG0011968
44092,OG0083785
44094,OG0005249
4410,OG0007326
44101,OG0037158
44102,OG0057362
44103,OG0004163
44104,OG0007811
44108,OG0003721
44109,OG0010025
44116,OG0000285
44118,OG0002288
4412,OG0007419
44120,OG0000289
44122,OG0000289
44123,OG0000115
44124,OG0002783
44127,OG0002045
44130,OG0073087
44140,OG0006057
44141,OG0013637
44142,OG0000006
44144,OG0001886
44149,OG0020805
44162,OG0002897
44163,OG0083788
44166,OG0004489
44177,OG0000831
44178,OG0001669
44192,OG0003736
44197,OG0481279
44198,OG0000057
442,OG0057304
44202,OG0073090
44203,OG0001157
44205,OG0006201
44208,OG0064396
44210,OG0005421
44213,OG0083789
44216,OG0002844
44218,OG0000551
44220,OG0073092
44222,OG0481287
44223,OG0015603
44225,OG0481291
44226,OG0000057
44227,OG0481293
44228,OG0057365
44229,OG0002121
44233,OG0001005
44237,OG0034728
44240,OG0002941
44242,OG0000012
44245,OG0001251
44258,OG0001823
44262,OG0481303
44270,OG0003800
44272,OG0001765
44275,OG0481305
44276,OG0481306
44279,OG0008030
4428,OG0022630
44282,OG0002791
44285,OG0004155
44286,OG0097661
44289,OG0001439
44291,OG0000868
44292,OG0001265
44301,OG0004703
44303,OG0000962
44306,OG0481312
44310,OG0000180
44313,OG0003988
44314,OG0000037
44317,OG0000390
44322,OG0000100
44326,OG0000023
44336,OG0000340
44339,OG0008945
44342,OG0001894
44346,OG0009963
44347,OG0047040
4435,OG0022674
44358,OG0009724
44370,OG0039988
44372,OG0000201
44373,OG0003015
44374,OG0005888
44376,OG0004658
44381,OG0000761
44382,OG0022676
44386,OG0057368
44388,OG0000036
4439,OG0008339
44390,OG0001902
44392,OG0116809
44393,OG0029155
44397,OG0116812
4440,OG0143823
44402,OG0481328
44404,OG0000011
44409,OG0000060
44410,OG0097669
44413,OG0000378
44415,OG0002720
44417,OG0002198
44418,OG0000635
4442,OG0025430
44425,OG0000530
44427,OG0064405
44428,OG0003103
4443,OG0116788
44432,OG0000421
44436,OG0000067
44437,OG0012235
44438,OG0057370
44439,OG0057370
4444,OG0250766
44441,OG0250817
44446,OG0005179
44448,OG0025403
44449,OG0481333
44455,OG0000244
44457,OG0022635
44458,OG0037040
44459,OG0057372
44464,OG0026571
44467,OG0000102
4447,OG0183916
44470,OG0037130
44474,OG0000167
44478,OG0023485
44483,OG0000757
44484,OG0003362
44485,OG0018639
44487,OG0000751
44492,OG0026538
44496,OG0000029
44502,OG0030801
44506,OG0183933
44517,OG0481353
44520,OG0481355
44529,OG0002908
44530,OG0007148
44531,OG0000018
44535,OG0116816
44536,OG0097674
44537,OG0021832
44538,OG0073103
44539,OG0001091
44543,OG0001096
44545,OG0000389
44546,OG0010666
44559,OG0000294
44560,OG0014674
44570,OG0097677
44572,OG0000693
44579,OG0000038
44582,OG0001612
44584,OG0001242
44587,OG0002339
44592,OG0097680
44593,OG0057375
44594,OG0002474
44597,OG0019964
44599,OG0000029
44600,OG0000169
44601,OG0003019
44602,OG0002743
44608,OG0073109
4461,OG0481234
44616,OG0000629
44617,OG0004407
44620,OG0003065
44623,OG0002771
44627,OG0481376
44630,OG0000376
44631,OG0047047
44633,OG0006799
44636,OG0250825
44638,OG0012742
44639,OG0073110
44641,OG0000674
44649,OG0005105
44651,OG0004177
44653,OG0000023
44656,OG0001569
44659,OG0001252
4466,OG0026579
44664,OG0014134
44669,OG0005005
44681,OG0012090
44685,OG0010027
44691,OG0027738
44693,OG0083805
44694,OG0097687
44701,OG0001890
44704,OG0009785
4471,OG0026579
44710,OG0009039
44712,OG0000780
44713,OG0005319
44714,OG0481410
44715,OG0002530
44720,OG0032631
44727,OG0003680
4474,OG0029203
44741,OG0051701
44750,OG0083807
44752,OG0011658
44753,OG0000343
44756,OG0011757
44759,OG0001437
4476,OG0029203
44762,OG0481420
44771,OG0007827
44775,OG0064415
44778,OG0001864
4478,OG0116791
44784,OG0097694
44787,OG0010608
44788,OG0006015
4479,OG0116791
44790,OG0001972
44791,OG0003186
44792,OG0000002
44795,OG0001098
44796,OG0001168
44798,OG0012827
44799,OG0000327
4480,OG0183917
44801,OG0116827
44806,OG0001166
44810,OG0002010
44813,OG0481432
44820,OG0481434
44823,OG0013273
44826,OG0000181
44828,OG0481438
4483,OG0000884
44835,OG0000153
4484,OG0039157
44843,OG0015983
44848,OG0003048
4485,OG0022675
44850,OG0064416
44860,OG0097703
44862,OG0083813
44866,OG0481450
44871,OG0002739
44875,OG0001617
44879,OG0002295
44881,OG0000195
44883,OG0002466
44886,OG0000613
44892,OG0003828
44896,OG0007861
44897,OG0012236
44906,OG0024361
44908,OG0047054
44912,OG0000401
44915,OG0021877
44920,OG0002065
44922,OG0032669
44927,OG0000504
44931,OG0481461
44933,OG0002133
44935,OG0000054
44941,OG0004515
44946,OG0007372
44950,OG0002882
44953,OG0008823
44954,OG0011278
44957,OG0000037
4496,OG0481239
44962,OG0002036
44964,OG0009645
44966,OG0097711
44972,OG0001566
44974,OG0001243
44976,OG0000659
44979,OG0026570
4498,OG0481241
44985,OG0039995
44989,OG0481479
4499,OG0116783
44991,OG0000358
44992,OG0116836
44993,OG0000622
4500,OG0116792
45002,OG0000856
45009,OG0002402
45013,OG0073030
45020,OG0004580
45026,OG0014386
45028,OG0001010
45030,OG0002004
45032,OG0000355
45033,OG0000609
45035,OG0000871
45037,OG0116839
45047,OG0008999
4505,OG0116793
45051,OG0183952
45055,OG0143864
45058,OG0116840
45062,OG0481501
45065,OG0024359
45072,OG0001418
45078,OG0043207
4508,OG0481246
45086,OG0000649
4509,OG0002628
45091,OG0002969
45094,OG0000236
45095,OG0002310
45098,OG0000550
45100,OG0004767
45103,OG0001067
45108,OG0097720
4511,OG0039942
45112,OG0003633
45115,OG0097723
45119,OG0000698
45123,OG0047057
45127,OG0000587
45128,OG0001012
45134,OG0000438
45137,OG0014691
45155,OG0000138
45156,OG0057383
45163,OG0008342
45166,OG0000026
45172,OG0000234
45173,OG0083830
45175,OG0002009
45176,OG0051709
45179,OG0001813
45180,OG0001384
45182,OG0250856
45183,OG0116845
45184,OG0183956
45185,OG0000637
45186,OG0001029
45187,OG0039956
4519,OG0057361
45190,OG0003225
45191,OG0001302
45198,OG0007721
45201,OG0008862
45208,OG0000996
45211,OG0012234
45216,OG0000789
45218,OG0000862
45223,OG0002723
45224,OG0000668
45225,OG0009598
45226,OG0001279
45230,OG0037173
45233,OG0018011
45236,OG0000633
45237,OG0001726
45242,OG0003523
45253,OG0047060
45256,OG0003622
45268,OG0001396
45269,OG0018637
45270,OG0003002
45271,OG0002587
4528,OG0005632
45281,OG0000993
45284,OG0001478
45285,OG0042126
45288,OG0000395
45290,OG0001719
45292,OG0057389
45293,OG0002776
45295,OG0002267
45296,OG0000357
4530,OG0481248
45300,OG0004133
45304,OG0001837
45306,OG0183959
45310,OG0004971
45316,OG0002432
45323,OG0003887
45331,OG0481552
45339,OG0047062
45342,OG0049644
45346,OG0009236
45349,OG0000076
45357,OG0002612
45361,OG0481557
45363,OG0003478
45365,OG0006957
45366,OG0000595
45369,OG0001740
45370,OG0000346
45373,OG0002148
45374,OG0024387
45380,OG0481560
45382,OG0007900
45384,OG0027732
45393,OG0019227
45394,OG0000819
45395,OG0002856
45399,OG0001676
4540,OG0183918
45400,OG0073134
45404,OG0000077
45407,OG0016118
45410,OG0015738
45412,OG0000541
45415,OG0000097
4542,OG0116791
45422,OG0481575
45423,OG0481576
45425,OG0000047
45426,OG0007473
45428,OG0097737
4543,OG0183919
45433,OG0001370
45435,OG0027399
4544,OG0116791
45441,OG0014403
45444,OG0000254
45448,OG0001008
45449,OG0000000
4545,OG0183919
45451,OG0000501
45454,OG0001812
45455,OG0000676
45456,OG0019961
45459,OG0481581
45465,OG0000654
4547,OG0116796
45473,OG0010113
45475,OG0015727
45484,OG0000005
45485,OG0000154
45489,OG0008085
45490,OG0000124
45497,OG0000529
4550,OG0143828
45501,OG0481589
45507,OG0020780
45508,OG0000907
45516,OG0003967
45517,OG0001490
45519,OG0000000
45521,OG0011498
45524,OG0000076
45526,OG0481596
45528,OG0000104
45530,OG0097742
45532,OG0097743
45537,OG0012448
4554,OG0481251
45549,OG0000305
45551,OG0003707
45552,OG0000322
45556,OG0481601
45558,OG0000105
45564,OG0039999
45565,OG0000041
45568,OG0003657
45570,OG0083841
45576,OG0481607
45584,OG0002809
45586,OG0000113
45593,OG0004601
45598,OG0481615
45601,OG0003570
45603,OG0097746
45604,OG0000223
45608,OG0001461
45609,OG0001461
45613,OG0027752
45614,OG0083843
45617,OG0481621
45624,OG0011292
45632,OG0004299
45634,OG0029213
45635,OG0008385
45647,OG0073140
45648,OG0001320
45649,OG0015352
45650,OG0002499
45653,OG0011460
45657,OG0000139
45659,OG0000878
45669,OG0004750
45683,OG0000108
45684,OG0000236
45690,OG0000810
45695,OG0003954
45705,OG0000748
45712,OG0016106
45716,OG0017029
45721,OG0003958
45724,OG0003519
45727,OG0481654
45733,OG0051721
45740,OG0004144
45746,OG0000796
45754,OG0010464
45758,OG0016547
45759,OG0073145
45760,OG0000478
45764,OG0002323
45767,OG0083854
45768,OG0000129
45770,OG0001288
45774,OG0000328
45775,OG0002620
45776,OG0002448
45777,OG0003761
45784,OG0001982
45787,OG0481665
45788,OG0073147
4579,OG0002916
45791,OG0000624
45794,OG0030773
45796,OG0000035
45800,OG0002289
45806,OG0064438
45810,OG0000496
45813,OG0001848
45831,OG0002786
45833,OG0004000
45838,OG0083858
45854,OG0083859
4586,OG0004280
45860,OG0003939
45864,OG0000370
45875,OG0008114
45877,OG0002094
4588,OG0010294
45883,OG0057404
45886,OG0000035
45887,OG0083863
45893,OG0000153
45894,OG0030760
45895,OG0481689
45897,OG0003836
45898,OG0003872
45899,OG0000309
45900,OG0001651
45902,OG0003407
45908,OG0017015
45914,OG0057405
45922,OG0004599
45927,OG0004009
45929,OG0000544
45930,OG0019279
45931,OG0000075
45934,OG0030736
45936,OG0010039
45938,OG0003799
4594,OG0481254
45940,OG0000826
45948,OG0000054
45952,OG0020784
45956,OG0011523
45959,OG0001996
4597,OG0005249
45974,OG0097761
45976,OG0055258
4598,OG0015370
45980,OG0481704
45982,OG0143888
45984,OG0250898
45987,OG0004960
45989,OG0003482
4599,OG0481255
45991,OG0025421
45997,OG0000023
45998,OG0000023
46,OG0001300
4600,OG0011318
46000,OG0000023
46002,OG0000679
46003,OG0029216
46007,OG0003283
46010,OG0002842
46013,OG0008465
46017,OG0024371
46019,OG0057410
46020,OG0000794
46022,OG0002553
46025,OG0008516
46027,OG0001584
46031,OG0047073
46034,OG0004041
46037,OG0000529
46038,OG0043223
46040,OG0000518
46041,OG0003586
46045,OG0002949
46048,OG0039902
46054,OG0051726
46061,OG0043156
46062,OG0000285
46064,OG0008339
46067,OG0011314
46070,OG0018020
46082,OG0003787
46090,OG0481727
461,OG0083675
46114,OG0000170
46117,OG0000683
46123,OG0040004
46124,OG0481732
46127,OG0000020
46130,OG0000054
46138,OG0011212
46143,OG0002504
46153,OG0015731
46155,OG0000007
46158,OG0034750
46163,OG0116886
46166,OG0011211
46169,OG0000077
4617,OG0143829
46170,OG0002656
46177,OG0000254
46187,OG0481743
46192,OG0015354
46196,OG0002837
46198,OG0001372
46200,OG0051730
46201,OG0008018
46211,OG0097775
46214,OG0097776
46216,OG0001441
46218,OG0000422
46221,OG0007649
46223,OG0000141
46224,OG0051731
46232,OG0481754
46235,OG0002861
46242,OG0004050
46245,OG0004164
46246,OG0000479
46252,OG0002166
46261,OG0143902
46265,OG0040008
46270,OG0083881
46273,OG0001460
46278,OG0013633
46280,OG0000192
46281,OG0006098
46283,OG0000025
46286,OG0012624
46294,OG0001652
46295,OG0007304
46302,OG0083883
46307,OG0000045
46309,OG0013875
46310,OG0481775
46325,OG0051734
46328,OG0002392
46332,OG0006565
46339,OG0481779
46340,OG0083886
46343,OG0000160
46346,OG0006983
46347,OG0001237
46348,OG0003930
46351,OG0000798
46353,OG0000606
46354,OG0143903
46360,OG0000140
46369,OG0003259
46371,OG0026588
46379,OG0250909
4638,OG0003781
46380,OG0083888
46382,OG0000784
46387,OG0007844
46388,OG0001050
46389,OG0004822
46390,OG0001927
46393,OG0000037
46394,OG0083889
46402,OG0057422
46405,OG0002347
46408,OG0004496
46419,OG0047080
4642,OG0481256
46422,OG0057425
46425,OG0009966
46434,OG0037086
46439,OG0007624
46440,OG0481801
46445,OG0029219
46447,OG0008339
46450,OG0143907
46455,OG0002958
46457,OG0001766
46459,OG0000940
46461,OG0002447
46468,OG0183985
46471,OG0007826
46473,OG0097783
46480,OG0003775
46484,OG0002308
46487,OG0002623
46492,OG0004826
46494,OG0000718
46495,OG0000395
46498,OG0000545
46506,OG0097787
4651,OG0183921
46511,OG0003134
46513,OG0040010
46517,OG0000014
46518,OG0481813
46519,OG0016088
46521,OG0003993
46523,OG0002706
46525,OG0003249
46538,OG0000219
46547,OG0001499
46552,OG0001361
46556,OG0481821
46559,OG0481823
46560,OG0001532
46564,OG0000777
46578,OG0043232
46582,OG0008193
46585,OG0039884
46589,OG0097792
46592,OG0051736
46595,OG0481843
466,OG0083676
46600,OG0022660
46610,OG0481848
46619,OG0481852
46621,OG0097793
46627,OG0002101
4663,OG0043125
46630,OG0083896
46632,OG0002324
46635,OG0000120
46637,OG0008687
46638,OG0001961
46653,OG0045528
46654,OG0002083
46657,OG0000014
46672,OG0042229
46673,OG0064461
46674,OG0064462
46675,OG0002830
46676,OG0481865
46678,OG0004930
46679,OG0005522
46680,OG0000599
46681,OG0481867
46684,OG0001108
46687,OG0001895
46689,OG0004495
4669,OG0481262
46695,OG0000020
46697,OG0005526
467,OG0116692
46705,OG0003209
46709,OG0000000
46719,OG0116907
46720,OG0000297
46721,OG0010460
46724,OG0005265
46728,OG0000021
46730,OG0017520
46740,OG0000156
46743,OG0000859
46749,OG0000657
46754,OG0481888
46755,OG0481889
46759,OG0073188
4676,OG0001886
46762,OG0001146
46763,OG0006031
46769,OG0097799
46777,OG0032677
46779,OG0003637
46780,OG0006219
46781,OG0001757
46782,OG0003429
46785,OG0000144
46790,OG0143919
46792,OG0001950
46795,OG0003195
46801,OG0008554
46805,OG0011973
46809,OG0000532
46819,OG0002769
46820,OG0015026
46830,OG0002063
46833,OG0017024
46834,OG0001288
46835,OG0000910
46842,OG0030776
46843,OG0097804
46846,OG0004460
46847,OG0002912
46852,OG0008031
46864,OG0057094
46866,OG0116922
46873,OG0001333
46877,OG0000745
46880,OG0012058
46884,OG0000966
46887,OG0026556
46891,OG0000938
46898,OG0073191
469,OG0008730
46900,OG0003936
46905,OG0029154
46906,OG0004765
46909,OG0002199
4691,OG0008800
46910,OG0002051
46912,OG0000071
46914,OG0047088
46918,OG0003812
46919,OG0003812
46923,OG0001712
46925,OG0000099
46927,OG0024933
46929,OG0064474
46932,OG0015729
46937,OG0481933
46941,OG0030685
46942,OG0097809
46946,OG0008972
46949,OG0083905
46953,OG0001380
46954,OG0481943
46963,OG0000326
46964,OG0007155
46968,OG0116924
46973,OG0024273
46976,OG0250768
4698,OG0006412
46982,OG0008565
46984,OG0000074
46986,OG0097435
46990,OG0184001
46992,OG0001440
46994,OG0004302
46995,OG0014126
46996,OG0002773
46997,OG0003245
46999,OG0026591
47000,OG0481950
47005,OG0000350
47007,OG0003643
47008,OG0481955
47013,OG0097812
47016,OG0027747
47017,OG0021840
47019,OG0000163
4702,OG0143830
47020,OG0083906
47021,OG0021848
47023,OG0000186
47024,OG0000468
47031,OG0000107
47032,OG0003299
47034,OG0001213
47035,OG0012568
47036,OG0001012
4704,OG0183924
47040,OG0000390
47044,OG0481960
47046,OG0002393
47052,OG0481963
47055,OG0064477
47060,OG0034795
47064,OG0003683
47065,OG0000901
4707,OG0132668
47070,OG0037188
47076,OG0026520
4708,OG0481266
47081,OG0006764
47083,OG0097817
47085,OG0003636
47086,OG0005921
47088,OG0000645
47092,OG0011342
47096,OG0481969
47102,OG0004531
47105,OG0184003
47106,OG0000626
47111,OG0116932
47112,OG0097819
47114,OG0039959
47116,OG0481975
47120,OG0004911
47122,OG0001364
47125,OG0481980
47137,OG0000049
47138,OG0481983
47144,OG0007842
47145,OG0001577
47149,OG0000006
47152,OG0005327
47154,OG0000460
47155,OG0006697
47156,OG0001890
47160,OG0481990
47161,OG0007598
47163,OG0001762
47169,OG0481991
47175,OG0002005
47177,OG0009486
47179,OG0000952
4718,OG0481269
47181,OG0004532
47188,OG0481992
4719,OG0051688
47190,OG0000034
47192,OG0002278
47193,OG0000161
47197,OG0481995
4721,OG0001039
47210,OG0002588
47218,OG0000025
47230,OG0003318
47232,OG0073200
47238,OG0184007
47244,OG0002570
47245,OG0000518
47263,OG0026558
47266,OG0004677
47272,OG0002895
47279,OG0000537
47282,OG0002727
47284,OG0002807
47289,OG0097829
47290,OG0001853
47291,OG0005008
47295,OG0009671
47306,OG0482029
47307,OG0064480
47308,OG0000192
47310,OG0002584
47312,OG0482032
47313,OG0001878
4732,OG0037160
47322,OG0009074
47332,OG0482041
47334,OG0007463
47340,OG0003645
47351,OG0000010
47355,OG0002526
47359,OG0003422
47361,OG0000620
47369,OG0000418
47381,OG0016550
47385,OG0004666
47387,OG0011212
47392,OG0001428
474,OG0009236
47400,OG0007322
47401,OG0001258
47403,OG0007861
47404,OG0250949
47406,OG0083925
47409,OG0022293
47416,OG0047093
47420,OG0000645
47422,OG0482057
47423,OG0009444
47424,OG0000781
47426,OG0002312
47429,OG0013033
47439,OG0482060
47441,OG0001962
47443,OG0003402
47444,OG0001611
47447,OG0482063
47448,OG0039959
47450,OG0002257
47452,OG0012535
47456,OG0482065
47458,OG0482067
4746,OG0008339
47462,OG0083927
47463,OG0001503
4747,OG0143831
47470,OG0000036
47471,OG0064487
47475,OG0007906
47477,OG0000712
47479,OG0143939
4748,OG0183925
47481,OG0000518
47485,OG0097841
47486,OG0116955
47487,OG0002711
47491,OG0003013
47495,OG0024389
47503,OG0000893
47511,OG0025433
47515,OG0001527
47522,OG0046983
47524,OG0000116
47525,OG0000122
47527,OG0007832
4753,OG0010973
47530,OG0022629
47531,OG0011082
47533,OG0482087
47540,OG0007581
47541,OG0051747
47555,OG0003063
47556,OG0001375
47560,OG0007347
47572,OG0097847
47575,OG0000046
47578,OG0184011
47580,OG0184012
47581,OG0000249
47586,OG0000134
47591,OG0083934
47596,OG0050181
47597,OG0097848
47600,OG0025422
47601,OG0002317
47607,OG0010836
47608,OG0005249
47609,OG0001800
47611,OG0015366
47616,OG0030817
47618,OG0006554
47619,OG0006171
47620,OG0023485
47628,OG0001017
4763,OG0000048
47632,OG0001918
47633,OG0000769
47634,OG0001289
47649,OG0482105
47661,OG0000241
47663,OG0000010
47668,OG0023448
47674,OG0000133
47677,OG0000006
47678,OG0064159
47679,OG0008621
47681,OG0007105
47683,OG0002626
47684,OG0057269
47687,OG0000047
47693,OG0002966
47697,OG0143947
47698,OG0482114
47702,OG0000343
47705,OG0001116
47709,OG0000346
47711,OG0000379
47714,OG0064493
47718,OG0482121
47721,OG0047097
47726,OG0004243
47729,OG0008564
47734,OG0064496
47741,OG0001636
47750,OG0000020
47752,OG0482131
47753,OG0007717
47755,OG0001505
4776,OG0183926
47765,OG0032621
47767,OG0002767
47773,OG0003012
47782,OG0022627
47783,OG0002089
47784,OG0482136
47791,OG0010836
47795,OG0073030
47796,OG0025427
47797,OG0083945
47803,OG0001717
47804,OG0004415
47806,OG0001310
47810,OG0000518
47811,OG0008671
47817,OG0003970
47821,OG0000796
47822,OG0034801
47823,OG0003332
47825,OG0002578
47826,OG0002733
47827,OG0000854
47829,OG0007825
47839,OG0000145
47842,OG0482147
47843,OG0027741
47850,OG0000806
47853,OG0012624
47857,OG0000104
47859,OG0482153
47861,OG0051757
47867,OG0026561
47868,OG0482156
47869,OG0047077
47873,OG0000464
47875,OG0001350
47878,OG0005732
47879,OG0009038
4788,OG0481281
47884,OG0002205
47885,OG0019950
47886,OG0000657
47888,OG0018021
4790,OG0183927
47905,OG0143953
47906,OG0000819
47908,OG0000128
47909,OG0002307
47910,OG0482173
47920,OG0002441
47925,OG0000957
47930,OG0000057
47935,OG0014688
47939,OG0482184
47947,OG0003999
47948,OG0482186
47949,OG0000901
47950,OG0025427
47953,OG0001867
47954,OG0000071
47956,OG0000467
4796,OG0481284
47960,OG0482190
47961,OG0003421
47963,OG0033547
47965,OG0026594
47966,OG0482193
47979,OG0482196
47980,OG0482197
47983,OG0000028
47988,OG0002353
47990,OG0000004
47995,OG0000036
480,OG0047003
48010,OG0000156
48013,OG0006922
48017,OG0051759
48031,OG0005961
48034,OG0073227
48039,OG0011153
48045,OG0000695
48047,OG0008183
48054,OG0116980
4806,OG0073091
48068,OG0051761
48069,OG0000006
48070,OG0010532
48072,OG0003335
48074,OG0000435
48077,OG0002056
48080,OG0000633
48082,OG0000000
48084,OG0001710
48088,OG0003228
48093,OG0482230
48095,OG0073232
48114,OG0097872
48124,OG0000412
48127,OG0083721
48133,OG0002255
48134,OG0000228
48135,OG0000161
48138,OG0482240
48139,OG0008506
4814,OG0000621
48142,OG0000576
48143,OG0010668
48147,OG0002406
48148,OG0482241
4815,OG0004392
48151,OG0040024
48152,OG0001320
48153,OG0004747
48154,OG0025417
48161,OG0002006
48165,OG0003089
48174,OG0005898
48177,OG0014687
48178,OG0143959
48184,OG0009787
48187,OG0001830
48202,OG0005825
48203,OG0016401
48209,OG0073030
4821,OG0073093
48214,OG0022676
4822,OG0005996
48222,OG0001147
48225,OG0000153
48226,OG0003401
48227,OG0006728
