qseqid,Orthogroup
A0A1B3PEJ5;|A0A6S8BSM1.1|(obsolete);,OG0003785
A0A1J0I0B7;,OG0000246
A0A6S8GK77.1|(obsolete);,OG0006105
A0A6S8GL57.1|(obsolete);,OG0015983
A0A6S8GPB0.1|(obsolete);,OG0012116
A0A6S8GS03.1|(obsolete);,OG0002697
A0A6S8GSQ5.1|(obsolete);,OG0000859
A0A6S8GSV1.1|(obsolete);,OG0000097
A0A6S8GTD3.1|(obsolete);,OG0001197
A0A6S8GTE7.1|(obsolete);,OG0000254
A0A6S8GTK2.1|(obsolete);,OG0000307
A0A6S8GTT6.1|(obsolete);,OG0000958
A0A6S8GUK4.1|(obsolete);,OG0017033
A0A6S8GUS7.1|(obsolete);,OG0012234
A0A6S8GUT8.1|(obsolete);,OG0007359
C8CGT9;|A0A6S8BDF3.1|(obsolete);,OG0002150
I6ZGD0;|A0A6S8D8Y7.1|(obsolete);,OG0003404
Q1KNJ1;,OG0000800
W8FWG9;|A0A6S8B7T0.1|(obsolete);,OG0001432
